# Global statistics file
######################################################
# The quantities are all given in internal units!
#
# (0)  Simulation step
#      Unit = dimensionless
# (1)  Time since Big Bang (cosmological run), Time since start of the simulation (non-cosmological run).
#      Unit = 1.000000e+00 s
#      Unit = 3.168877e-08 yr 
#      Unit = 3.168877e-14 Myr 
# (2)  Scale factor
#      Unit = dimensionless
# (3)  Redshift
#      Unit = dimensionless
# (4)  Total mass in the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (5)  Total gas mass in the simulation (Particle type 0). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (6)  Total dark matter mass in the simulation (Particle type 1 & 2). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (7)  Total sink mass in the simulation (Particle type 3). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (8)  Total stellar mass in the simulation (Particle type 4). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (9)  Total black hole mass in the simulation (Particle type 5). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (10) Total metal mass in the gas phase. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (11) Total metal mass locked in stars. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (12) Total metal mass locked in black holes. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (13) Total kinetic energy (physical). 
#      Unit = 1.000000e+00 erg
# (14) Total internal (thermal) energy of the gas (physical). 
#      Unit = 1.000000e+00 erg
# (15) Total potential energy (physical). 
#      Unit = 1.000000e+00 erg
# (16) Total radiated energy of the gas (physical). 
#      Unit = 1.000000e+00 erg
# (17) Total gas entropy (physical). 
#      Unit = 1.000000e+00 gram**(0.333) * cm**(4.000) * s**(-2.000)
# (18) Comoving centre of mass of the simulation (x coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (19) Comoving centre of mass of the simulation (y coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (20) Comoving centre of mass of the simulation (z coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (21) Comoving momentum of the simulation (x coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (22) Comoving momentum of the simulation (y coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (23) Comoving momentum of the simulation (z coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (24) Comoving angular momentum of the simulation (x coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (25) Comoving angular momentum of the simulation (y coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (26) Comoving angular momentum of the simulation (z coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (27) Sum of instantaneous accretion rate of all black holes in the simulation. 
#      Unit = 1.000000e+00 gram * s**-1
#      Unit = 1.587043e-26 Msun/yr
# (28)  Total mass accreted by black holes in the simulation (not including mass accreted by progenitors that have merged in the current BHs). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (29)  Total black hole subgrid mass in the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (30) Total Hydrogen (all species) mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (31) Total Molecular Hydrogen mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (32) Total Atomic Hydrogen mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (33) Total Helium (all species) mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (34) Total Magnetic Energy B2/(2*mu0) in thesimulation. 
#      Unit = 1.000000e+00 erg
# (35) Total DivB error in thesimulation. 
#      Unit = dimensionless
# (36) Total Cross Helicity :: sum(V.B) in thesimulation. 
#      Unit = 1.000000e+00 gram * cm * s**-3 * A**-1 
# (37) Total Magnetic Helicity :: sum(A.B) in thesimulation. 
#      Unit = 1.000000e+00 gram**2 * cm * s**-4 * A**-2
#
#           (0)            (1)            (2)            (3)            (4)            (5)            (6)            (7)            (8)            (9)           (10)           (11)           (12)           (13)           (14)           (15)           (16)           (17)           (18)           (19)           (20)           (21)           (22)           (23)           (24)           (25)           (26)           (27)           (28)           (29)           (30)           (31)           (32)           (33)           (34)            (35)            (36)            (37) 
#          Step           Time              a              z     Total mass       Gas mass        DM mass      Sink mass      Star mass        BH mass     Gas Z mass    Star Z mass      BH Z mass    Kin. Energy    Int. Energy    Pot. energy    Rad. energy    Gas Entropy          CoM x          CoM y          CoM z         Mom. x         Mom. y         Mom. z    Ang. mom. x    Ang. mom. y    Ang. mom. z   BH acc. rate   BH acc. mass   BH sub. mass     Gas H mass    Gas H2 mass    Gas HI mass    Gas He mass    Mag. Energy        DivB err  Cross Helicity   Mag. Helicity 
            337   1.980000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.677794e+00   1.700066e-01   0.000000e+00   0.000000e+00   4.493198e-02   9.998854e-01   1.000041e+00   1.000061e+00   8.119764e-04  -2.935890e-04  -4.051361e-04  -1.397023e-04   1.255888e-03  -1.108068e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.599104e+04   6.240974e+02  -1.422222e+01   0.000000e+00
            343   2.010000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.671013e+00   1.743462e-01   0.000000e+00   0.000000e+00   4.558787e-02   9.998857e-01   1.000041e+00   1.000061e+00   8.098518e-04  -2.951169e-04  -4.060763e-04  -1.431894e-04   1.256541e-03  -1.106966e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.650592e+04   6.304377e+02  -1.420860e+01   0.000000e+00
            348   2.040000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.664191e+00   1.787463e-01   0.000000e+00   0.000000e+00   4.624270e-02   9.998860e-01   1.000041e+00   1.000061e+00   8.077465e-04  -2.967329e-04  -4.069690e-04  -1.467692e-04   1.257227e-03  -1.105938e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.703553e+04   6.359280e+02  -1.416801e+01   0.000000e+00
            353   2.070000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.657326e+00   1.832084e-01   0.000000e+00   0.000000e+00   4.689791e-02   9.998863e-01   1.000041e+00   1.000060e+00   8.056866e-04  -2.984452e-04  -4.078109e-04  -1.504356e-04   1.257980e-03  -1.105021e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.757844e+04   6.415381e+02  -1.412729e+01   0.000000e+00
            358   2.100000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.650419e+00   1.877329e-01   0.000000e+00   0.000000e+00   4.755363e-02   9.998866e-01   1.000041e+00   1.000060e+00   8.036999e-04  -3.002616e-04  -4.086071e-04  -1.541859e-04   1.258846e-03  -1.104255e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.813486e+04   6.472971e+02  -1.408865e+01   0.000000e+00
            363   2.130000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.643474e+00   1.923202e-01   0.000000e+00   0.000000e+00   4.821001e-02   9.998869e-01   1.000041e+00   1.000060e+00   8.018156e-04  -3.021860e-04  -4.093578e-04  -1.580162e-04   1.259868e-03  -1.103676e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.870505e+04   6.532355e+02  -1.405762e+01   0.000000e+00
            368   2.160000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.636490e+00   1.969709e-01   0.000000e+00   0.000000e+00   4.886719e-02   9.998872e-01   1.000040e+00   1.000060e+00   8.000600e-04  -3.042197e-04  -4.100725e-04  -1.619346e-04   1.261100e-03  -1.103320e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.928923e+04   6.592748e+02  -1.403455e+01   0.000000e+00
            373   2.190000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.629471e+00   2.016855e-01   0.000000e+00   0.000000e+00   4.952538e-02   9.998875e-01   1.000040e+00   1.000060e+00   7.984643e-04  -3.063613e-04  -4.107611e-04  -1.659524e-04   1.262598e-03  -1.103220e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.988765e+04   6.652786e+02  -1.402332e+01   0.000000e+00
            378   2.220000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.622419e+00   2.064642e-01   0.000000e+00   0.000000e+00   5.018486e-02   9.998878e-01   1.000040e+00   1.000060e+00   7.970561e-04  -3.086117e-04  -4.114395e-04  -1.700885e-04   1.264430e-03  -1.103413e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.050054e+04   6.712162e+02  -1.403190e+01   0.000000e+00
            384   2.250000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.615330e+00   2.113089e-01   0.000000e+00   0.000000e+00   5.084783e-02   9.998881e-01   1.000040e+00   1.000060e+00   7.958744e-04  -3.109675e-04  -4.121341e-04  -1.743860e-04   1.266690e-03  -1.103942e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.112576e+04   6.781267e+02  -1.414071e+01   0.000000e+00
            389   2.280000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.608215e+00   2.162178e-01   0.000000e+00   0.000000e+00   5.151162e-02   9.998884e-01   1.000040e+00   1.000059e+00   7.949435e-04  -3.134197e-04  -4.128735e-04  -1.788883e-04   1.269458e-03  -1.104828e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.176819e+04   6.835339e+02  -1.420585e+01   0.000000e+00
            394   2.310000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.601073e+00   2.211926e-01   0.000000e+00   0.000000e+00   5.217926e-02   9.998887e-01   1.000040e+00   1.000059e+00   7.942926e-04  -3.159637e-04  -4.136953e-04  -1.836683e-04   1.272842e-03  -1.106104e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.242580e+04   6.887095e+02  -1.429587e+01   0.000000e+00
            399   2.340000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.593904e+00   2.262346e-01   0.000000e+00   0.000000e+00   5.285360e-02   9.998890e-01   1.000040e+00   1.000059e+00   7.939466e-04  -3.185863e-04  -4.146358e-04  -1.888187e-04   1.276959e-03  -1.107789e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.309880e+04   6.935734e+02  -1.440736e+01   0.000000e+00
            404   2.370000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.586709e+00   2.313459e-01   0.000000e+00   0.000000e+00   5.354071e-02   9.998893e-01   1.000040e+00   1.000059e+00   7.939183e-04  -3.212671e-04  -4.157243e-04  -1.944551e-04   1.281903e-03  -1.109884e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.378742e+04   6.980566e+02  -1.454259e+01   0.000000e+00
            409   2.400000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.579485e+00   2.365302e-01   0.000000e+00   0.000000e+00   5.425292e-02   9.998896e-01   1.000039e+00   1.000059e+00   7.941981e-04  -3.239814e-04  -4.170084e-04  -2.007458e-04   1.287725e-03  -1.112365e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.449190e+04   7.020484e+02  -1.470651e+01   0.000000e+00
            414   2.430000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.572223e+00   2.417938e-01   0.000000e+00   0.000000e+00   5.501356e-02   9.998899e-01   1.000039e+00   1.000059e+00   7.947609e-04  -3.267080e-04  -4.185286e-04  -2.078480e-04   1.294408e-03  -1.115194e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.521247e+04   7.055722e+02  -1.489977e+01   0.000000e+00
            419   2.460000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.564912e+00   2.471468e-01   0.000000e+00   0.000000e+00   5.586242e-02   9.998902e-01   1.000039e+00   1.000058e+00   7.955558e-04  -3.294246e-04  -4.203267e-04  -2.158710e-04   1.301900e-03  -1.118311e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.594934e+04   7.087948e+02  -1.511701e+01   0.000000e+00
            424   2.490000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.557529e+00   2.526042e-01   0.000000e+00   0.000000e+00   5.685985e-02   9.998905e-01   1.000039e+00   1.000058e+00   7.965043e-04  -3.321010e-04  -4.224423e-04  -2.247952e-04   1.310221e-03  -1.121624e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.670276e+04   7.117301e+02  -1.536108e+01   0.000000e+00
            430   2.520000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.550034e+00   2.581885e-01   0.000000e+00   0.000000e+00   5.809776e-02   9.998908e-01   1.000039e+00   1.000058e+00   7.975105e-04  -3.346986e-04  -4.249426e-04  -2.343504e-04   1.319633e-03  -1.125018e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.746973e+04   7.150358e+02  -1.577069e+01   0.000000e+00
            435   2.550000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.542406e+00   2.639153e-01   0.000000e+00   0.000000e+00   5.963798e-02   9.998911e-01   1.000039e+00   1.000058e+00   7.984561e-04  -3.371702e-04  -4.278749e-04  -2.437973e-04   1.330557e-03  -1.128338e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.825677e+04   7.174488e+02  -1.609197e+01   0.000000e+00
            440   2.580000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.534590e+00   2.698161e-01   0.000000e+00   0.000000e+00   6.160905e-02   9.998914e-01   1.000039e+00   1.000058e+00   7.992253e-04  -3.394731e-04  -4.312975e-04  -2.537434e-04   1.343205e-03  -1.131445e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.906102e+04   7.198265e+02  -1.647690e+01   0.000000e+00
            445   2.610000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.526544e+00   2.759064e-01   0.000000e+00   0.000000e+00   6.406610e-02   9.998917e-01   1.000039e+00   1.000058e+00   7.996838e-04  -3.415875e-04  -4.352344e-04  -2.628764e-04   1.357553e-03  -1.134197e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.988270e+04   7.222067e+02  -1.693977e+01   0.000000e+00
            450   2.640000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.518231e+00   2.821966e-01   0.000000e+00   0.000000e+00   6.704345e-02   9.998920e-01   1.000038e+00   1.000050e+00   7.996938e-04  -3.435220e-04  -4.396515e-04  -2.255094e-04   1.375767e-03  -1.136473e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.072203e+04   7.246170e+02  -1.748606e+01   0.000000e+00
            455   2.670000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.509643e+00   2.886678e-01   0.000000e+00   0.000000e+00   7.044675e-02   9.998923e-01   1.000038e+00   1.000050e+00   7.991211e-04  -3.453203e-04  -4.444344e-04  -2.330979e-04   1.389281e-03  -1.138186e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.157924e+04   7.271710e+02  -1.810643e+01   0.000000e+00
            460   2.700000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.500741e+00   2.953364e-01   0.000000e+00   0.000000e+00   7.432549e-02   9.998926e-01   1.000038e+00   1.000042e+00   7.978560e-04  -3.470634e-04  -4.493902e-04  -2.366753e-04   1.412426e-03  -1.139298e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.245456e+04   7.298797e+02  -1.872830e+01   0.000000e+00
            465   2.730000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.491550e+00   3.021591e-01   0.000000e+00   0.000000e+00   7.847562e-02   9.998929e-01   1.000038e+00   1.000042e+00   7.958207e-04  -3.488473e-04  -4.542694e-04  -2.385065e-04   1.426919e-03  -1.139821e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.334822e+04   7.327658e+02  -1.930326e+01   0.000000e+00
            471   2.760000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.482022e+00   3.091639e-01   0.000000e+00   0.000000e+00   8.299486e-02   9.998932e-01   1.000038e+00   1.000049e+00   7.929589e-04  -3.507808e-04  -4.587853e-04  -2.734985e-04   1.437708e-03  -1.139795e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.425650e+04   7.367916e+02  -1.973115e+01   0.000000e+00
            476   2.790000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.472190e+00   3.163319e-01   0.000000e+00   0.000000e+00   8.775249e-02   9.998935e-01   1.000038e+00   1.000041e+00   7.893096e-04  -3.529515e-04  -4.626912e-04  -2.854473e-04   1.401273e-03  -1.139323e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.518733e+04   7.403606e+02  -2.000920e+01   0.000000e+00
            481   2.820000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.462102e+00   3.236136e-01   0.000000e+00   0.000000e+00   9.255038e-02   9.998938e-01   1.000038e+00   1.000034e+00   7.849223e-04  -3.554483e-04  -4.657835e-04  -2.373370e-04   1.439055e-03  -1.138527e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.613714e+04   7.441280e+02  -2.004642e+01   0.000000e+00
            486   2.850000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.451820e+00   3.309575e-01   0.000000e+00   0.000000e+00   9.718463e-02   9.998941e-01   1.000038e+00   1.000033e+00   7.798958e-04  -3.583493e-04  -4.679754e-04  -2.086949e-04   1.458184e-03  -1.137552e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.710612e+04   7.478375e+02  -1.983886e+01   0.000000e+00
            491   2.880000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.441391e+00   3.383324e-01   0.000000e+00   0.000000e+00   1.015471e-01   9.998944e-01   1.000037e+00   1.000010e+00   7.743578e-04  -3.617180e-04  -4.692992e-04  -1.941904e-04   1.598198e-03  -1.136561e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.809450e+04   7.516321e+02  -1.942258e+01   0.000000e+00
            496   2.910000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.430850e+00   3.457196e-01   0.000000e+00   0.000000e+00   1.055880e-01   9.998946e-01   1.000037e+00   1.000018e+00   7.684565e-04  -3.655918e-04  -4.698927e-04  -2.423637e-04   1.528842e-03  -1.135711e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.910249e+04   7.554235e+02  -1.885903e+01   0.000000e+00
            501   2.940000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.420231e+00   3.530989e-01   0.000000e+00   0.000000e+00   1.092576e-01   9.998949e-01   1.000037e+00   1.000018e+00   7.623448e-04  -3.699992e-04  -4.699655e-04  -2.280911e-04   1.519798e-03  -1.135156e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.013029e+04   7.594306e+02  -1.827800e+01   0.000000e+00
            506   2.970000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.409562e+00   3.604577e-01   0.000000e+00   0.000000e+00   1.125383e-01   9.998952e-01   1.000037e+00   1.000048e+00   7.561704e-04  -3.749456e-04  -4.697449e-04  -2.584115e-04   1.403303e-03  -1.135026e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.117813e+04   7.635230e+02  -1.771656e+01   0.000000e+00
            512   3.000000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.398851e+00   3.677895e-01   0.000000e+00   0.000000e+00   1.154365e-01   9.998955e-01   1.000037e+00   1.000033e+00   7.500810e-04  -3.804352e-04  -4.694408e-04  -2.230047e-04   1.471087e-03  -1.135452e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.224138e+04   7.690590e+02  -1.721203e+01   0.000000e+00
            517   3.030000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.388115e+00   3.751054e-01   0.000000e+00   0.000000e+00   1.180038e-01   9.998958e-01   1.000037e+00   1.000009e+00   7.441958e-04  -3.864226e-04  -4.692340e-04  -1.416750e-04   1.390416e-03  -1.136488e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.332975e+04   7.736620e+02  -1.682421e+01   0.000000e+00
            522   3.060000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.377348e+00   3.824108e-01   0.000000e+00   0.000000e+00   1.202819e-01   9.998961e-01   1.000037e+00   1.000025e+00   7.386198e-04  -3.928717e-04  -4.692472e-04  -1.763523e-04   1.447096e-03  -1.138186e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.443883e+04   7.783915e+02  -1.655456e+01   0.000000e+00
